epoch,lr,train_loss,val_loss,val_score,val_hva_mae,val_ima_mae
55,0.00010010579011565993,0.0022474608568160423,0.0018061459704767913,5.518451908975839,3.2771845161914825,3.20181056112051
56,9.852176608093355e-05,0.003244106914295353,0.0018807976412062999,5.606542997062206,3.5662813782691956,2.9146594554185867
57,9.692614989368526e-05,0.002584940075497635,0.0021211484272498637,6.139802442491055,3.599216789007187,3.629408076405525
58,9.531974499471727e-05,0.0023761412514017788,0.0017912307121150661,5.491547460854053,3.1609339863061905,3.3294478207826614
13,0.00014685243584302733,0.00467262533966573,0.0034814534446923062,8.04655738323927,4.730474278330803,4.737261578440666
59,9.370336025727308e-05,0.0022704453146978605,0.003303969519038219,7.976121284067631,4.541465163230896,4.906651601195335
60,9.20778095797454e-05,0.0024650510569951094,0.002090169466100633,6.1605954125523565,3.232443228363991,4.183074548840523
61,9.04439114758538e-05,0.002082536908479907,0.0023039964580675587,6.272834536433219,3.684530720114708,3.697576880455017
62,8.880248866249841e-05,0.0025389706727772256,0.0026385432029201183,6.674155332148075,4.08233705163002,3.7025975435972214
63,8.715436764549719e-05,0.002326037040040866,0.0018730794108705595,5.680603002011775,3.4967257380485535,3.1198246628046036
14,0.00014635371046398894,0.004698551901638872,0.003271355031756684,7.6369488567113875,4.620328202843666,4.309458076953888
64,8.550037830341532e-05,0.001968795403353567,0.0013529399166145595,4.774765804409981,2.92038956284523,2.6491089165210724
65,8.384135346969642e-05,0.0023348379550819716,0.0020871259985142387,5.977862370759249,3.666211858391762,3.3023578748106956
66,8.217812851330579e-05,0.002029303683732765,0.0022303738951450214,6.326566030085086,3.604842260479927,3.888176813721657
67,8.051154091809695e-05,0.002126032651716283,0.0017021380408550613,5.430193815380335,3.1531385332345963,3.252936117351055
68,7.884242986111337e-05,0.0030049422828715327,0.0021412451460491866,6.262027855962515,3.82015597820282,3.4883883967995644
15,0.00014581930810797337,0.004228296500869186,0.0030168288649292663,7.211334842443466,4.289750263094902,4.1736922562122345
69,7.717163579003748e-05,0.0023038465845799908,0.002593559314846061,6.832323087751865,3.7169452607631683,4.450539752840996
70,7.549999999999999e-05,0.0021008540075499473,0.002194126558606513,6.282462850213051,3.7578679770231247,3.6065641045570374
71,7.382836420996253e-05,0.0025029389416738376,0.0024837390083121136,6.789107087254524,3.864141047000885,4.178522914648056
72,7.215757013888664e-05,0.002382374234919671,0.001997290390136186,5.904876684397459,3.56167134642601,3.34743619710207
16,0.0001452494978626604,0.004697735286961362,0.002831394500390161,7.0611688733100895,4.10447958111763,4.223841845989227
73,7.048845908190305e-05,0.0021303829373091427,0.0026977970264852047,7.039455321431159,4.297171428799629,3.917548418045044
74,6.882187148669421e-05,0.001918418638406291,0.0022804347827332094,6.388115102052689,3.7573818266391754,3.758190393447876
75,6.715864653030356e-05,0.002346376750743153,0.0018397420753899496,5.566123580932617,3.460076004266739,3.008639395236969
76,6.549962169658467e-05,0.0023249124325395417,0.002534706763981376,6.765865539014339,4.116083920001984,3.785402312874794
77,6.38456323545028e-05,0.0021443791499141814,0.0021517912173294462,6.2452735349535935,3.7629783302545547,3.5461360067129135
17,0.00014464456664466837,0.0040872924553222835,0.002342831969144754,6.2736503072083,3.790738135576248,3.547017388045788
